phase1v2,,phase2v2,,phase3v2,,phase1,,phase2,,phase3,
X,Y,X,Y,X,Y,X,Y,X,Y,X,Y
28.389814711255262,42.940014166946284,9.231878114553425,8.904578160533866,45.984664902011964,6.417999478059883,2.51474407652498,41.484234909736,7.039749341127068,21.598205568353677,0.5735417052205718,8.303202792472575
28.81457455666157,45.484565484845106,8.251873392238,5.386049286060469,47.13989238091688,3.1131864444693065,3.5064547212313433,43.850434249905874,7.047202741421888,25.983331950710564,0.5345134550466804,10.067386906775063
24.393990232263356,42.349755806583914,10.239222557755152,3.3797487231107652,50.10202686748935,3.4882377064459575,3.497674003075804,42.24603878575941,7.025965655650353,30.475026642077253,,
18.886776274093123,42.465514670245696,13.202351215996224,3.9714051373820993,51.43024021672941,7.872721172128401,3.5268494706681905,41.12343417971118,7.014989757955929,33.46953231189417,,
18.2480209770222,38.29670432091862,12.880239595372124,8.79133579390821,54.804458859933625,8.030608060246806,4.594753265648631,43.86498369568685,6.995028939358164,35.28744727421238,,
18.10237482757335,36.564049509749104,13.254048142763054,15.23487305670507,57.26055996719234,3.153636804235177,4.5667009131691625,42.63466214017242,6.994620533862557,36.1430567875079,,
32.2573910449987,45.588207881295915,17.59932396326535,16.961842448644816,59.186519032173884,2.771968087089448,4.57670684781152,41.67222906443235,8.922779454651034,36.65011773564678,,
31.970075432775346,42.98931886813557,21.85686413401433,14.573407150579726,61.96398613130521,7.912612310330694,4.615403268520232,40.60322767968247,8.878237730286457,29.965030279438697,,
31.96286768817805,41.41893151399919,20.170500441163675,7.15691757074152,62.794616560414575,8.886217052529553,5.5202766947232735,44.89339978431085,8.862718321453412,22.4781917846682,,
36.182380792603354,45.745349140662874,16.799015770048086,7.594694851433474,67.12000894754502,6.281083398575859,5.511827806032915,42.59382159061178,8.972094418245513,13.335269005213554,,
35.964160111347226,43.20051821198226,12.892169655395243,11.390597621444279,68.69229144142466,3.8421317526003875,5.541233001716579,40.98993663333482,9.011862903380193,10.020292648062942,,
35.81677416147833,41.08880438429707,11.587567883284244,12.150486522760318,71.52344381066001,5.679454199753948,5.522829229070814,39.54584032621389,8.946951954922241,6.008729667468593,,
44.028632144055486,45.24736233829178,10.953037815804834,23.90224807068561,72.920255005033,10.009693173768795,6.4181306514705785,43.88936039870587,8.929058689145984,3.4951214687282572,,
43.88472579502666,43.89376654363794,17.617716139134316,20.969037766096264,76.28179795946266,7.405864370130118,6.428800245043298,41.536561863860584,8.948432424843816,2.90714518177235,,
43.80817457654499,42.215169816948155,23.3123314568343,16.683350109980246,77.50413202599762,3.721899116429938,6.429387327943232,40.30662318849828,8.931177292654441,19.05664711850779,,
47.26689781157962,45.78449465011372,25.979445500751837,12.780822428512849,78.95562266214318,4.965421466651762,6.487176705571544,39.237877057183155,8.832138959969878,26.54195409266976,,
46.63634443077458,43.4026768072177,24.312965241273034,9.696435894568097,79.5277684574184,9.621686612235777,6.809204438857231,44.58977582367093,8.952746207891158,33.869769697588495,,
54.08045334228088,45.287905901651584,22.45386422100436,9.644801103530547,76.36754526587879,11.088058755545624,6.8293694602028,42.34405610470496,10.631420421551047,37.04729208012405,,
54.14432887198796,44.20478693658429,20.603213659918723,11.434310106997728,72.37520038772698,11.255918428214606,6.8302628472244376,40.472410294371024,10.50956243179947,32.33978060967283,,
57.935602530166896,45.2285352123178,15.29657383588711,25.250158446109683,68.29984217524762,8.337247884278426,6.897777380716878,39.02946262770648,10.399292947985728,23.354349199461417,,
58.000969317376864,44.470323975692516,22.78591755831438,21.990921969951167,66.0291540841815,8.611080043246474,9.472927182576399,44.09062773200942,10.478625715507283,17.15220124180796,,
64.40790863562367,45.382227938709335,27.250742521964973,19.764660925325284,61.701773353713854,10.78300339261083,9.474203449750169,41.41684800296094,10.423388872226509,12.873387915026136,,
68.26430053809543,45.5936136897439,29.711565944649486,15.91656414271334,56.80075557046812,7.973753867949156,9.494087692317507,39.75935982438564,10.522197476819795,5.869361292092883,,
